103,15,149
103,13,139
75,4,136
165,4,132
20,6,126
120,4,120
120,4,124
120,4,126
120,5,97
120,4,115
120,4,114
110,8,99
110,9,89
96,15,83
96,16,80
96,17,76
96,18,71
90,23,68
90,23,67
90,23,68
90,23,68
83,15,70
83,14,71
96,18,72
96,17,73
101,27,76
101,26,77
98,36,78
95,39,78
101,50,72
98,23,166
101,30,181
101,29,184
102,32,185
102,32,183
102,32,183
102,31,188
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
102,30,186
104,26,186
101,29,186
102,31,187
101,36,189
102,40,191
101,36,189
101,29,186
98,16,180
75,5,112
19,18,113
18,38,113
17,44,110
16,36,105
16,28,99
19,21,95
24,14,91
35,18,86
35,18,86
35,18,86
35,18,84
36,16,79
36,17,74
36,18,69
36,20,65
30,9,60
30,9,59
0,0,57
0,0,55
0,0,53
0,0,50
0,0,48
0,0,48
173,20,50
165,12,43
140,18,43
110,16,48
103,36,49
96,59,43
98,65,43
95,69,48
98,20,189
95,23,187
101,28,194
101,28,191
105,26,193
105,33,155
118,255,12
105,33,155
101,29,184
100,30,185
99,33,185
99,33,186
97,34,187
96,35,187
98,36,189
98,36,189
101,37,193
101,37,193
103,38,195
104,35,195
106,34,195
109,31,195
111,30,195
110,34,197
103,41,201
101,46,196
103,44,193
101,41,192
102,39,196
101,35,195
101,36,191
102,32,184
100,30,185
99,26,185
101,23,185
101,20,178
101,22,164
98,20,142
98,23,123
101,19,109
75,5,107
30,5,105
30,4,115
30,4,124
30,4,115
30,5,100
30,5,105
30,4,124
30,5,105
30,5,106
30,5,101
30,5,93
30,6,92
30,5,100
30,5,105
75,5,105
101,19,107
98,21,134
98,17,167
95,16,190
101,18,197
101,22,195
99,25,190
100,29,191
102,32,186
101,37,186
101,36,192
102,38,203
102,39,196
103,45,185
103,45,189
102,38,204
102,31,192
101,28,189
100,30,187
100,34,187
101,36,190
102,39,195
103,42,201
103,41,203
101,41,195
101,41,195
101,36,193
100,33,191
102,29,191
101,28,190
101,23,188
101,28,190
102,31,191
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
100,34,190
99,32,192
95,30,187
99,35,177
105,35,174
105,35,174
105,35,174
105,35,174
105,35,175
105,35,175
105,35,176
105,35,176
105,35,176
105,35,176
105,35,176
105,35,177
105,35,177
105,35,177
105,34,178
102,32,176
105,29,175
104,28,174
102,32,175
102,32,176
103,36,178
103,36,179
103,36,179
103,36,179
102,31,179
104,27,178
103,24,168
103,15,149
103,13,140
75,4,136
165,4,133
20,6,126
120,4,125
120,4,129
120,4,129
120,5,96
120,4,122
120,4,115
110,8,98
110,9,87
96,15,83
96,16,80
96,17,76
96,18,71
90,23,68
90,23,67
90,23,68
90,23,68
83,14,72
83,14,72
96,17,74
96,17,74
101,26,77
101,26,78
98,36,79
95,38,80
101,50,72
98,23,166
101,30,181
101,29,184
102,32,185
102,32,183
102,32,183
102,31,188
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
102,30,186
104,26,186
101,29,186
102,31,187
101,36,189
102,40,191
101,36,189
101,29,186
98,16,180
75,5,112
19,18,112
18,39,112
17,44,109
16,37,104
16,29,98
19,22,94
24,14,91
35,18,87
35,18,87
35,18,86
35,18,84
36,16,80
36,17,74
36,18,69
36,19,66
30,9,60
30,9,59
0,0,57
0,0,55
0,0,53
0,0,50
0,0,48
0,0,48
173,20,51
165,12,43
140,17,44
110,16,48
103,36,49
96,59,43
98,64,44
95,68,49
98,21,183
95,24,181
101,28,189
101,28,191
105,26,196
105,38,134
118,255,12
105,31,162
101,29,185
100,30,186
100,30,187
99,32,189
97,33,191
97,33,192
98,35,194
98,35,194
101,37,193
101,37,193
104,35,195
106,34,195
109,31,195
111,30,195
112,29,195
109,31,195
105,37,213
103,42,202
102,41,188
102,42,184
101,37,187
101,35,194
103,32,197
102,30,196
101,28,191
99,26,189
101,23,188
101,19,186
101,19,186
95,17,183
104,18,184
101,11,181
75,3,171
30,4,144
30,4,131
30,4,133
30,4,121
30,5,93
30,6,84
30,5,96
30,7,74
30,6,89
30,6,81
30,9,60
30,6,79
30,4,135
30,3,171
75,3,171
101,10,196
95,16,191
104,18,186
101,20,180
101,20,179
101,23,185
99,25,190
100,29,196
102,30,198
100,34,189
101,37,184
101,37,188
102,38,199
102,38,204
103,41,205
102,38,200
101,27,196
101,22,193
99,25,191
100,29,192
102,30,193
101,35,195
102,39,198
103,42,201
101,41,195
102,39,195
101,36,193
101,36,193
102,31,191
101,28,190
101,23,188
101,28,190
102,31,191
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
100,33,191
99,32,189
100,34,186
105,35,174
105,35,174
105,35,174
105,35,174
105,35,175
105,35,175
105,35,176
105,35,176
105,35,176
105,35,176
105,35,176
105,35,177
105,35,177
105,35,177
105,34,178
102,32,176
105,29,175
104,28,174
102,32,175
102,32,176
103,36,178
103,36,179
103,36,179
103,36,179
102,31,179
104,27,178
103,24,168
103,15,149
103,13,140
75,4,137
165,4,133
20,6,126
120,4,137
120,4,137
120,4,132
120,6,91
120,4,123
120,4,115
110,8,100
110,8,91
96,15,83
96,16,80
96,17,76
96,18,71
90,23,68
90,23,67
90,23,68
90,23,68
83,14,73
83,14,73
96,17,75
96,17,75
101,26,78
101,26,79
98,35,80
95,38,81
101,50,72
98,23,166
101,30,181
101,29,184
102,32,185
102,32,183
102,32,183
102,31,188
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
102,30,186
104,26,186
101,29,186
102,31,187
101,36,189
102,40,191
101,36,189
101,29,186
98,16,180
75,5,111
19,18,112
18,39,112
17,44,109
16,37,104
16,29,98
19,22,94
24,14,91
35,18,87
35,18,87
35,18,87
35,18,84
36,16,80
36,17,75
36,18,69
36,19,66
30,9,60
30,9,59
0,0,57
0,0,55
0,0,53
0,0,50
0,0,48
0,0,48
173,20,51
165,12,44
140,17,44
110,16,49
103,36,50
96,58,44
98,64,44
95,68,49
98,20,189
95,24,182
101,29,185
101,28,189
105,26,196
105,45,113
107,220,22
105,30,171
102,28,201
102,30,198
102,30,193
100,34,189
98,35,188
98,35,188
98,35,190
98,35,192
101,37,193
101,37,193
103,33,193
105,32,193
106,29,193
109,28,193
111,26,193
109,28,193
103,34,189
101,36,192
102,31,192
102,30,194
102,30,195
100,29,194
101,28,194
99,25,192
101,23,188
101,19,187
101,19,189
98,15,188
98,15,188
96,14,186
103,12,186
101,11,184
75,3,189
30,3,173
30,3,171
30,3,181
30,3,170
30,4,133
30,5,102
30,6,92
30,8,68
30,6,83
30,6,81
30,8,68
30,6,89
30,4,140
30,3,172
75,3,174
101,13,163
96,16,162
103,14,164
98,17,167
98,17,170
101,21,171
101,22,166
101,26,164
101,28,157
101,31,172
102,31,181
102,33,178
102,34,173
102,34,172
101,41,170
102,36,162
101,26,170
101,21,173
101,24,183
101,28,193
102,30,197
101,35,198
102,39,197
102,39,194
102,39,195
102,39,195
101,36,193
101,36,193
102,31,191
100,30,190
99,26,188
101,28,190
102,31,191
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,190
100,34,188
101,36,193
105,35,174
105,35,174
105,35,174
105,35,174
105,35,175
105,35,175
105,35,176
105,35,176
105,35,176
105,35,176
105,35,176
105,35,177
105,35,177
105,35,177
105,34,178
102,32,176
105,29,175
104,28,174
102,32,175
102,32,176
103,36,178
103,36,179
103,36,179
103,36,179
102,31,179
104,27,179
103,24,168
103,15,150
103,13,140
75,4,137
165,4,133
20,6,127
120,3,147
120,4,143
120,4,132
120,6,86
120,4,120
120,5,113
110,8,102
110,8,95
96,15,83
96,16,80
96,17,76
96,18,71
90,23,68
90,23,67
90,23,68
90,23,68
83,14,73
83,14,74
96,17,75
96,17,76
101,26,79
101,26,79
98,35,81
95,38,81
101,50,72
98,23,166
101,30,181
101,29,184
102,32,185
102,32,183
102,32,183
102,31,188
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,187
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
102,30,186
104,26,186
101,29,186
102,31,187
101,36,189
102,40,191
101,36,189
101,29,186
98,16,180
75,5,111
19,18,112
18,39,112
17,44,109
16,37,104
16,29,98
19,22,94
24,14,90
35,18,87
35,18,87
35,18,87
35,18,85
36,16,80
36,17,75
36,18,70
36,19,66
30,9,60
30,9,59
0,0,57
0,0,55
0,0,53
0,0,50
0,0,48
0,0,48
173,20,51
165,12,44
140,17,44
110,16,49
103,36,50
96,58,44
98,64,44
95,68,49
98,19,201
95,23,189
101,29,186
101,28,188
105,26,194
105,53,97
107,167,29
105,29,175
105,27,188
102,30,188
102,31,189
102,31,189
100,33,191
98,35,192
98,34,193
98,34,194
101,37,193
101,36,193
103,33,193
105,32,193
106,29,193
109,28,193
111,26,193
110,24,191
104,28,174
101,26,165
98,25,156
101,23,155
101,23,158
101,22,160
101,23,158
98,18,153
98,19,147
101,14,146
101,14,146
90,11,143
96,9,143
96,9,142
96,9,141
75,4,139
30,4,142
30,4,136
30,4,137
30,4,145
30,3,148
30,4,142
30,4,141
30,3,146
30,4,145
30,4,145
30,4,145
30,4,144
30,4,142
30,4,138
30,4,135
30,4,134
75,4,136
96,9,136
96,10,134
96,10,130
101,16,129
101,16,129
101,15,132
98,21,136
98,21,135
101,27,130
101,29,124
101,29,123
101,29,123
98,32,121
101,37,116
98,35,108
98,21,131
98,20,143
101,22,165
101,23,185
101,27,197
102,30,198
101,35,194
102,40,191
102,39,195
102,39,195
101,36,193
101,36,193
102,31,191
102,31,191
101,28,190
100,30,190
102,31,191
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,193
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,36,192
101,37,188
101,36,189
101,35,195
105,35,173
105,35,174
105,35,174
105,35,174
105,35,175
105,35,175
105,35,175
105,35,176
105,35,176
105,35,176
105,35,176
105,35,177
105,35,177
105,35,177
105,34,178
102,32,176
105,29,178
104,27,177
102,32,178
102,32,178
103,35,180
103,35,180
103,35,180
103,35,180
102,32,178
104,27,177
103,24,172
103,16,143
103,13,137
75,4,126
165,4,133
20,6,128
120,4,138
120,4,135
120,4,127
120,5,98
120,4,118
120,4,123
110,7,108
110,8,98
96,15,85
96,16,82
96,17,77
96,18,72
90,23,68
90,23,66
90,23,66
90,23,66
83,15,66
83,15,66
96,17,76
96,18,72
101,25,83
101,27,76
98,35,81
95,40,77
101,48,74
98,28,139
101,29,187
101,29,187
102,32,183
102,32,184
102,32,184
102,31,187
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,33,188
105,32,189
105,32,189
105,32,189
105,32,189
105,32,189
105,32,189
105,32,189
102,30,187
104,26,188
101,28,188
102,31,189
101,36,191
102,40,192
101,36,190
101,29,186
98,16,180
75,5,112
19,18,113
18,38,113
17,44,110
16,36,105
16,28,99
19,21,95
24,14,92
35,17,91
35,17,90
35,18,87
35,18,83
36,16,79
36,17,75
36,18,72
36,18,70
30,9,60
30,9,59
0,0,57
0,0,55
0,0,53
0,0,50
0,0,48
0,0,48
173,20,50
165,11,48
140,16,48
110,16,47
103,37,48
96,53,48
98,58,48
95,69,48
98,21,184
95,23,186
101,28,193
101,28,192
105,26,199
105,91,56
107,101,48
105,29,178
106,29,193
105,32,193
103,33,193
103,33,193
101,36,193
